category,title,price,image_link,product_link
laptops,Infinix GT Book Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,"₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/5/i/h/-original-imahcd9998zgefk5.jpeg?q=70,https://www.flipkart.com/infinix-gt-book-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-80-w-gl613-gaming-laptop/p/itmc9e44d5a9f6c4?pid=COMHYS44DKVFUFVS&lid=LSTCOMHYS44DKVFUFVS2KZG86&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_97&otracker=search&fm=organic&iid=en_Q3le-ps0Uj0jdLu6Qn8XbCdoakmiVzeh1DGGt1sHTzeayLPZrQG9xOVyoOVcu_iQHglS21Fpxl3SoaChod2X-E4IsYyWu-Pj9cxFjFAoaLk%3D&ppt=None&ppn=None&ssid=e9x957e8280000001761824948593&qH=c06ea84a1e3dc3c6
laptops,"ASUS Vivobook 16X (2025) for Creator with Office 2024 + M365 Basic, Intel Core i5 13th Gen 13420H - (1...","₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/8/6/-original-imahgfdfs7spfjwe.jpeg?q=70,https://www.flipkart.com/asus-vivobook-16x-2025-creator-office-2024-m365-basic-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-k3605vc-rp413ws-gaming-laptop/p/itmec40249e8fe47?pid=COMH9499MNGSKSBV&lid=LSTCOMH9499MNGSKSBVOF6KTA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_98&otracker=search&fm=organic&iid=en_Q3le-ps0Uj0jdLu6Qn8XbCdoakmiVzeh1DGGt1sHTzdMqIHJmMHLVnSKKJ5ZnDOk9gjXXwQzBn8YXW7x_xl3YfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=e9x957e8280000001761824948593&qH=c06ea84a1e3dc3c6
laptops,"ASUS Vivobook Go 15 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Intel Celeron Dual Core N...","₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/n/w/-original-imagqs9vc7ecv4vj.jpeg?q=70,https://www.flipkart.com/asus-vivobook-go-15-2025-office-2024-m365-basic-backlit-keyboard-intel-celeron-dual-core-n4500-8-gb-512-gb-ssd-windows-11-home-e510kab-br1125ws-thin-light-laptop/p/itmca96f54611f52?pid=COMHDG7CDFDKKYES&lid=LSTCOMHDG7CDFDKKYESHPP936&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_99&otracker=search&fm=organic&iid=85a839e3-a7c8-48b7-a883-1c19fff4cf6d.COMHDG7CDFDKKYES.SEARCH&ppt=None&ppn=None&ssid=e9x957e8280000001761824948593&qH=c06ea84a1e3dc3c6
laptops,Acer Aspire 3 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light ...,"₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/p/k/-original-imahgfdfqhs5yggg.jpeg?q=70,https://www.flipkart.com/acer-aspire-3-intel-core-i3-13th-gen-1305u-8-gb-512-gb-ssd-windows-11-home-a324-53-thin-light-laptop/p/itma6a6812aa712e?pid=COMH4B6CGTPNVJW9&lid=LSTCOMH4B6CGTPNVJW9JOF4ZC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_100&otracker=search&fm=organic&iid=85a839e3-a7c8-48b7-a883-1c19fff4cf6d.COMH4B6CGTPNVJW9.SEARCH&ppt=None&ppn=None&ssid=e9x957e8280000001761824948593&qH=c06ea84a1e3dc3c6
laptops,Infinix B15 Series AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) BL51A5 Thin and Li...,"₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/1/e/-original-imahesw8ggurgyru.jpeg?q=70,https://www.flipkart.com/infinix-b15-series-amd-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-11-home-bl51a5-thin-light-laptop/p/itm44fad3bb6bbe7?pid=COMHESUZH4NYW9NT&lid=LSTCOMHESUZH4NYW9NTMB5CBK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_101&otracker=search&fm=organic&iid=en_Q3le-ps0Uj0jdLu6Qn8XbCdoakmiVzeh1DGGt1sHTzf3pYgazICW6_-LJHUrzF34CbxRA3NhP_0BL3YaagE4svUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=e9x957e8280000001761824948593&qH=c06ea84a1e3dc3c6
laptops,"ASUS Gaming V16 (2025) for Creator with Office 2024 + M365 Basic*,AI PC((i5 14th gen) Intel Core 5 210...","₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/r/l/-original-imahfthuktzgmyba.jpeg?q=70,https://www.flipkart.com/asus-gaming-v16-2025-creator-office-2024-m365-basic-ai-pc-i5-14th-gen-intel-core-5-210h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-144-hz-v3607vu-rp550ws-laptop/p/itm098aec3c37243?pid=COMH89EB4YHB2R5U&lid=LSTCOMH89EB4YHB2R5UAEKWSN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_102&otracker=search&fm=organic&iid=en_Q3le-ps0Uj0jdLu6Qn8XbCdoakmiVzeh1DGGt1sHTze9TBZ1uy5ifwuKK3XnoMT0CoSZYLS0Y_7AS0psdd7BS_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=e9x957e8280000001761824948593&qH=c06ea84a1e3dc3c6
laptops,Samsung Galaxy Book5 AI Metal Intel Core Ultra 7 255U - (16 GB/512 GB SSD/Windows 11 Home) NP750XHD Th...,"₹1,09,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/n/q/-original-imahgwkqrdsdqfqz.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-book5-ai-metal-intel-core-ultra-7-255u-16-gb-512-gb-ssd-windows-11-home-np750xhd-thin-light-laptop/p/itma9c081cdbe95d?pid=COMHE4ATBCUTGUYT&lid=LSTCOMHE4ATBCUTGUYTH0DOQQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_103&otracker=search&fm=organic&iid=85a839e3-a7c8-48b7-a883-1c19fff4cf6d.COMHE4ATBCUTGUYT.SEARCH&ppt=None&ppn=None&ssid=e9x957e8280000001761824948593&qH=c06ea84a1e3dc3c6
laptops,"ASUS Zenbook 14 OLED (2025) with Touch Screen, Backlit Keyboard, Full Metal Body, Intel Core Ultra 9 2...","₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/t/v/p/-original-imahcd9def5699qn.jpeg?q=70,https://www.flipkart.com/asus-zenbook-14-oled-2025-touch-screen-backlit-keyboard-full-metal-body-intel-core-ultra-9-285h-32-gb-1-tb-ssd-windows-11-home-ux3405ca-pz164ws-thin-light-laptop/p/itm7311c4cdec563?pid=COMH89EB74JSYNNZ&lid=LSTCOMH89EB74JSYNNZAVVEAZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_104&otracker=search&fm=organic&iid=85a839e3-a7c8-48b7-a883-1c19fff4cf6d.COMH89EB74JSYNNZ.SEARCH&ppt=None&ppn=None&ssid=e9x957e8280000001761824948593&qH=c06ea84a1e3dc3c6
laptops,"DELL 16 Plus Next Gen AI PC Backlit Keyboard, Fingerprint reader Intel Core Ultra 5 226V - (16 GB/512 ...","₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/y/t/-original-imahgx8whbcmquff.jpeg?q=70,https://www.flipkart.com/dell-16-plus-next-gen-ai-pc-backlit-keyboard-fingerprint-reader-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-db16250-thin-light-laptop/p/itm7b604a358f0b5?pid=COMHDWZ66CSNQM2X&lid=LSTCOMHDWZ66CSNQM2XRYI4FW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_105&otracker=search&fm=organic&iid=85a839e3-a7c8-48b7-a883-1c19fff4cf6d.COMHDWZ66CSNQM2X.SEARCH&ppt=None&ppn=None&ssid=e9x957e8280000001761824948593&qH=c06ea84a1e3dc3c6
laptops,DELL 15 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 3535 Thin and Light Laptop,"₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/u/a/-original-imahgfdyccdqwpgy.jpeg?q=70,https://www.flipkart.com/dell-15-amd-ryzen-5-hexa-core-7530u-16-gb-512-gb-ssd-windows-11-home-3535-thin-light-laptop/p/itm672bf7685863c?pid=COMH8EPFGAZ5HFM3&lid=LSTCOMH8EPFGAZ5HFM3LJSGGR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_106&otracker=search&fm=organic&iid=85a839e3-a7c8-48b7-a883-1c19fff4cf6d.COMH8EPFGAZ5HFM3.SEARCH&ppt=None&ppn=None&ssid=e9x957e8280000001761824948593&qH=c06ea84a1e3dc3c6
laptops,"ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic*, AI PC, Backlit Keyboard, Intel Core Ultra 5 22...","₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/t/v/-original-imahgfdfxwhykkpa.jpeg?q=70,https://www.flipkart.com/asus-vivobook-14-2025-office-2024-m365-basic-ai-pc-backlit-keyboard-intel-core-ultra-5-225h-16-gb-512-gb-ssd-windows-11-home-x1407ca-ly102ws-thin-light-laptop/p/itm46931df73e192?pid=COMH89EBSHZAG9ZE&lid=LSTCOMH89EBSHZAG9ZEFVUQUB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_107&otracker=search&fm=organic&iid=en_Q3le-ps0Uj0jdLu6Qn8XbCdoakmiVzeh1DGGt1sHTzfWknyEbNoSY0CVf0sXjoaOr-2gMD8zGAw8uemLKiGly_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=e9x957e8280000001761824948593&qH=c06ea84a1e3dc3c6
laptops,"ASUS Vivobook 14 Flip OLED (2025) with Touch Screen, Backlit Keyboard, Intel Core Ultra 5 226V - (16 G...","₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/z/t/-original-imahefyff86qyfeu.jpeg?q=70,https://www.flipkart.com/asus-vivobook-14-flip-oled-2025-touch-screen-backlit-keyboard-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-tp3407sa-ql024ws-2-1-laptop/p/itm7f344f86d1b13?pid=COMH89EBRZGZABHF&lid=LSTCOMH89EBRZGZABHFWPTISJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_108&otracker=search&fm=organic&iid=en_Q3le-ps0Uj0jdLu6Qn8XbCdoakmiVzeh1DGGt1sHTzdUmB9qO4tUneju0wl3dEwsU-UXnFQphHD3r6uwqRNbaPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=e9x957e8280000001761824948593&qH=c06ea84a1e3dc3c6
laptops,"ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Qualcomm Snapdragon X - (16 ...","₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/r/b/-original-imahgfdfczhas5eg.jpeg?q=70,https://www.flipkart.com/asus-vivobook-14-2025-office-2024-m365-basic-backlit-keyboard-qualcomm-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-x1407qa-ly058ws-thin-light-laptop/p/itmdd8d45d692530?pid=COMHCQ5ED4R4MAEX&lid=LSTCOMHCQ5ED4R4MAEXMLWR80&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_109&otracker=search&fm=organic&iid=85a839e3-a7c8-48b7-a883-1c19fff4cf6d.COMHCQ5ED4R4MAEX.SEARCH&ppt=None&ppn=None&ssid=e9x957e8280000001761824948593&qH=c06ea84a1e3dc3c6
laptops,Lenovo IdeaPad 1 Intel Celeron Dual Core N4500 - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad 1 15IJL7 Th...,"₹20,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/j/d/-original-imahex3tjxvfsfv5.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-1-intel-celeron-dual-core-n4500-8-gb-512-gb-ssd-windows-11-home-15ijl7-thin-light-laptop/p/itmc07be1c058e85?pid=COMHC5GNZAGZFQFW&lid=LSTCOMHC5GNZAGZFQFW7LBCVF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_110&otracker=search&fm=organic&iid=85a839e3-a7c8-48b7-a883-1c19fff4cf6d.COMHC5GNZAGZFQFW.SEARCH&ppt=None&ppn=None&ssid=e9x957e8280000001761824948593&qH=c06ea84a1e3dc3c6
laptops,"ASUS Vivobook S14 OLED (2025), Copilot + PC, AI PC, Metal Body, Backlit Keyboard, Intel Core Ultra 5 2...","₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/7/i/-original-imahcd9zxfkbgze4.jpeg?q=70,https://www.flipkart.com/asus-vivobook-s14-oled-2025-copilot-pc-ai-metal-body-backlit-keyboard-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-s5406sa-qd098ws-thin-light-laptop/p/itmef4e485c66819?pid=COMH89EBSS8VRUNH&lid=LSTCOMH89EBSS8VRUNHJU9JJ6&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_111&otracker=search&fm=organic&iid=en_Q3le-ps0Uj0jdLu6Qn8XbCdoakmiVzeh1DGGt1sHTzen66ZpyKSmkHA6rVVTLXL2QAyfOPAHWb1fNzhKNnNm2PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=e9x957e8280000001761824948593&qH=c06ea84a1e3dc3c6
laptops,Infinix B15 Series AMD Ryzen 7 Octa Core 5825U - (8 GB/512 GB SSD/Windows 11 Home) BL51A5 Thin and Lig...,"₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/9/e/p/-original-imahfcrjnkthtatj.jpeg?q=70,https://www.flipkart.com/infinix-b15-series-amd-ryzen-7-octa-core-5825u-8-gb-512-gb-ssd-windows-11-home-bl51a5-thin-light-laptop/p/itm3fa3354f9dc3e?pid=COMHESUZV2SJKAAT&lid=LSTCOMHESUZV2SJKAATWH2POL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_112&otracker=search&fm=organic&iid=en_Q3le-ps0Uj0jdLu6Qn8XbCdoakmiVzeh1DGGt1sHTzeLk5kFqOxCskJNs1CqEI919bWj77CYTtRUFykVgfLcqvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=e9x957e8280000001761824948593&qH=c06ea84a1e3dc3c6
laptops,DELL 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3535 / 15 DC 15255 Th...,"₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/m/5/-original-imahgfdfyeh6tyah.jpeg?q=70,https://www.flipkart.com/dell-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-inspiron-3535-dc-15255-thin-light-laptop/p/itm58c1d8a904449?pid=COMH5PBYWQTDJGQG&lid=LSTCOMH5PBYWQTDJGQGUCDMOA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_113&otracker=search&fm=organic&iid=85a839e3-a7c8-48b7-a883-1c19fff4cf6d.COMH5PBYWQTDJGQG.SEARCH&ppt=None&ppn=None&ssid=e9x957e8280000001761824948593&qH=c06ea84a1e3dc3c6
laptops,HP Intel Core i5 13th Gen 1334U - (16 GB/1 TB SSD/Windows 11 Home) 15-fd0552TU Thin and Light Laptop,"₹76,901",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/w/4/2/-original-imahgt4qjaezbekc.jpeg?q=70,https://www.flipkart.com/hp-intel-core-i5-13th-gen-1334u-16-gb-1-tb-ssd-windows-11-home-15-fd0552tu-thin-light-laptop/p/itm5d04d46c7dd8c?pid=COMHDFZT9GJZV5YS&lid=LSTCOMHDFZT9GJZV5YSBJEXOL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_114&otracker=search&fm=organic&iid=85a839e3-a7c8-48b7-a883-1c19fff4cf6d.COMHDFZT9GJZV5YS.SEARCH&ppt=None&ppn=None&ssid=e9x957e8280000001761824948593&qH=c06ea84a1e3dc3c6
laptops,Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Ligh...,"₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/k/d/-original-imahb2kbf2zdan3z.jpeg?q=70,https://www.flipkart.com/acer-aspire-lite-amd-ryzen-5-hexa-core-5625u-8-gb-512-gb-ssd-windows-11-home-al15-41-thin-light-laptop/p/itm1bc0bcb4598e7?pid=COMGXPH6XJE9ZKGZ&lid=LSTCOMGXPH6XJE9ZKGZYBFYPH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_115&otracker=search&fm=organic&iid=85a839e3-a7c8-48b7-a883-1c19fff4cf6d.COMGXPH6XJE9ZKGZ.SEARCH&ppt=None&ppn=None&ssid=e9x957e8280000001761824948593&qH=c06ea84a1e3dc3c6
laptops,Lenovo V 15 (2025) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) V 15 Thin and Ligh...,"₹74,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/5/b/z/v-1-5-thin-and-light-laptop-lenovo-original-imah9ytzmkzxybjd.jpeg?q=70,https://www.flipkart.com/lenovo-v-15-2025-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm8a5bab8986d9b?pid=COMHBF78YPZMGFCM&lid=LSTCOMHBF78YPZMGFCMLCR5LC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_116&otracker=search&fm=organic&iid=85a839e3-a7c8-48b7-a883-1c19fff4cf6d.COMHBF78YPZMGFCM.SEARCH&ppt=None&ppn=None&ssid=e9x957e8280000001761824948593&qH=c06ea84a1e3dc3c6
laptops,Infinix B15 Series AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) BL51A5 Thin and Lig...,"₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/1/e/-original-imahesw8ggurgyru.jpeg?q=70,https://www.flipkart.com/infinix-b15-series-amd-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-bl51a5-thin-light-laptop/p/itme1d694e05be02?pid=COMHESUZRRCGFZHG&lid=LSTCOMHESUZRRCGFZHG8PAZZS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_117&otracker=search&fm=organic&iid=en_Q3le-ps0Uj0jdLu6Qn8XbCdoakmiVzeh1DGGt1sHTzcIqVROkrkMBwMK4hYcI4Su5PT6VGiQGeRz3S_3Btj1C_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=e9x957e8280000001761824948593&qH=c06ea84a1e3dc3c6
laptops,Infinix Inbook Y2 Plus Intel Core i7 11th Gen 1195G7 - (16 GB/512 GB SSD/Windows 11 Home) XL29 Thin an...,"₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/5/7/o/-original-imagw4gqwjvm6ds6.jpeg?q=70,https://www.flipkart.com/infinix-inbook-y2-plus-intel-core-i7-11th-gen-1195g7-16-gb-512-gb-ssd-windows-11-home-xl29-thin-light-laptop/p/itmcf13c7e0b0c78?pid=COMGVJ7HHGHFNMGN&lid=LSTCOMGVJ7HHGHFNMGNCYA3SM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_118&otracker=search&fm=organic&iid=en_Q3le-ps0Uj0jdLu6Qn8XbCdoakmiVzeh1DGGt1sHTze4Nx-V5IM8Mu4ojqhvMIwYQ7FxSLhfa88_5RcH42SBC6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=e9x957e8280000001761824948593&qH=c06ea84a1e3dc3c6
laptops,Acer Aspire 3 Intel Core i3 13th Gen 1305U - (16 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light...,"₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/p/k/-original-imahgfdfqhs5yggg.jpeg?q=70,https://www.flipkart.com/acer-aspire-3-intel-core-i3-13th-gen-1305u-16-gb-512-gb-ssd-windows-11-home-a324-53-thin-light-laptop/p/itma6a6812aa712e?pid=COMH4B6CRXD62EPK&lid=LSTCOMH4B6CRXD62EPK3NX1OA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_119&otracker=search&fm=organic&iid=85a839e3-a7c8-48b7-a883-1c19fff4cf6d.COMH4B6CRXD62EPK.SEARCH&ppt=None&ppn=None&ssid=e9x957e8280000001761824948593&qH=c06ea84a1e3dc3c6
laptops,Lenovo V15 Series AMD Athlon Dual Core 7120U - (8 GB/512 GB SSD/Windows 11 Home) V15 Thin and Light La...,"₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/6/g/h/v15g4-laptop-lenovo-original-imagv65uhfgjb82h.jpeg?q=70,https://www.flipkart.com/lenovo-v15-series-amd-athlon-dual-core-7120u-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm575eadcc5ae49?pid=COMGWB8REKMC9SGQ&lid=LSTCOMGWB8REKMC9SGQTN9ZQJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_120&otracker=search&fm=organic&iid=85a839e3-a7c8-48b7-a883-1c19fff4cf6d.COMGWB8REKMC9SGQ.SEARCH&ppt=None&ppn=None&ssid=e9x957e8280000001761824948593&qH=c06ea84a1e3dc3c6
mobiles,"Google Pixel 9A (Obsidian, 256 GB)","₹33,300",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/b/u/-original-imahadxg2fazkzub.jpeg?q=70,https://www.flipkart.com/google-pixel-9a-obsidian-256-gb/p/itmf9d1fcfa566cf?pid=MOBH9YMEQUGCHPHN&lid=LSTMOBH9YMEQUGCHPHNSFHZNA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_121&otracker=search&fm=organic&iid=en_GBelj3Z9dLkHmpwArKbXvLSPAjGTotZVtJe79RhyqV72dqAyXFQ8NoRQEDgSIexSZ_TXqLzbetHXYys2TL79CQ%3D%3D&ppt=sp&ppn=sp&ssid=cmdqtartts0000001761824949395&qH=eb4af0bf07c16429
mobiles,"Google Pixel 9A (Porcelain, 256 GB)","₹33,300",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/0/q/f/-original-imahadxg8mgjzrfh.jpeg?q=70,https://www.flipkart.com/google-pixel-9a-porcelain-256-gb/p/itmfe749ceddac9a?pid=MOBH9YME35EYPV4K&lid=LSTMOBH9YME35EYPV4K5K7UZW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_122&otracker=search&fm=organic&iid=en_GBelj3Z9dLkHmpwArKbXvLSPAjGTotZVtJe79RhyqV6vIpApSqgFdENVyDiqA5VojFgxmUDrdM7MhocGI3M6QA%3D%3D&ppt=sp&ppn=sp&ssid=cmdqtartts0000001761824949395&qH=eb4af0bf07c16429
mobiles,"POCO M7 5G (Satin Black, 128 GB)","₹6,250",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/i/3/-original-imah9wydpxgkjtgw.jpeg?q=70,https://www.flipkart.com/poco-m7-5g-satin-black-128-gb/p/itmf030852464eef?pid=MOBH9HFJYHYGC9DB&lid=LSTMOBH9HFJYHYGC9DBQY6QGG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_123&otracker=search&fm=organic&iid=fa2fdfff-dbc5-4598-8f8b-decfe7f78b55.MOBH9HFJYHYGC9DB.SEARCH&ppt=sp&ppn=sp&ssid=cmdqtartts0000001761824949395&qH=eb4af0bf07c16429
mobiles,"POCO M7 5G (Ocean Blue, 128 GB)","₹6,250",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/o/s/t/-original-imah9wydbymh7gv2.jpeg?q=70,https://www.flipkart.com/poco-m7-5g-ocean-blue-128-gb/p/itm9a7884b76b50f?pid=MOBH9HFJPK4N84VF&lid=LSTMOBH9HFJPK4N84VFWI8TWT&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_124&otracker=search&fm=organic&iid=fa2fdfff-dbc5-4598-8f8b-decfe7f78b55.MOBH9HFJPK4N84VF.SEARCH&ppt=sp&ppn=sp&ssid=cmdqtartts0000001761824949395&qH=eb4af0bf07c16429
mobiles,"vivo T4 5G (Phantom Grey, 128 GB)","₹16,100",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/t/x/-original-imahbgpzbumfzkbh.jpeg?q=70,https://www.flipkart.com/vivo-t4-5g-phantom-grey-128-gb/p/itmc2634fd4daeb9?pid=MOBHATXZS3WN8FZ2&lid=LSTMOBHATXZS3WN8FZ2QVICHA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_125&otracker=search&fm=organic&iid=fa2fdfff-dbc5-4598-8f8b-decfe7f78b55.MOBHATXZS3WN8FZ2.SEARCH&ppt=sp&ppn=sp&ssid=cmdqtartts0000001761824949395&qH=eb4af0bf07c16429
mobiles,"vivo T4 5G (Emerald Blaze, 128 GB)","₹16,100",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/j/f/0/-original-imahbgqyz5sqhwq9.jpeg?q=70,https://www.flipkart.com/vivo-t4-5g-emerald-blaze-128-gb/p/itmc2634fd4daeb9?pid=MOBHATXZYSHYH6ZP&lid=LSTMOBHATXZYSHYH6ZPMNIAH0&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_126&otracker=search&fm=organic&iid=fa2fdfff-dbc5-4598-8f8b-decfe7f78b55.MOBHATXZYSHYH6ZP.SEARCH&ppt=sp&ppn=sp&ssid=cmdqtartts0000001761824949395&qH=eb4af0bf07c16429
mobiles,"Google Pixel 9A (Iris, 256 GB)","₹33,300",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/c/3/2/-original-imahadxgjufkypv5.jpeg?q=70,https://www.flipkart.com/google-pixel-9a-iris-256-gb/p/itmb2ce6b5391689?pid=MOBH9YMEHJC9NHHY&lid=LSTMOBH9YMEHJC9NHHYJIL7SI&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_127&otracker=search&fm=organic&iid=en_GBelj3Z9dLkHmpwArKbXvLSPAjGTotZVtJe79RhyqV5tEO9Wqgr5qH5kugYkGLmdClnOBHe7-boftaxf-COFuQ%3D%3D&ppt=sp&ppn=sp&ssid=cmdqtartts0000001761824949395&qH=eb4af0bf07c16429
