Video URL,Comment Number,Comment Text
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,30,Very smart gaming ooosssmmm ooosssmmm
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,16,Bro i seen your game play..
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,17,Old is gold
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,31,The Look bro
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,18,نفسي العب معاك
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,47,Uzn sila
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,48,Good luck bro
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,19,Without pp bizon & no any shotgun match challenge
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,32,بوبجي عشق
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,49,"Ok THANK YOU 
I UZBEKISTAN"
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,20,
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,33,ur the best pubg player ever
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,21,RiCH MonSter
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,50,Are Somali batihe maxed iskaga dhigaysan asian
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,51,Uzbek silaジ
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,34,Pubg god
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,22,Nokia pubg
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,52,#INDIANFAITH-BGMI  #INDIANFAITH
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,35,Let’s have a Monet of silence for the random ppl who were killed by Fatih in Cold blood
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,53,🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,23,Happy Diwali bro
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,54,Unki photo check karo bhai
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,55,UZBEK SILA
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,24,Love you
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,56,Xas
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,25,My primary weapon in pubg is bizon and uzi
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,57,U have potato ads
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,26,Location hack
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,58,Is this a showdown between experts?
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,36,‏‪3:52‬‏ 3:52
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,27,Happy diwali bro 🫶️
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,28,Pasa tu sensibilidad
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,59,Real enemies 4v4.    Friends 1v4
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,37,UR THE BEST BRO  BETTER THAN MEEEE
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,29,Hi
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,60,Pahla match check karo UN bandon ki photo
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,38,Bro killed noob players only
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,39,يعطيك الصحة خويا
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,30,Pubg rish vs zenos one tdm please
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,31,Usbela nechtamiza
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,32,Do you be live on TikTok?
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,61,ووووووووووووووو
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,40,0:07 4GB RAM + LOW FRAME RATES + RECODING LAG + LESS VIEWS - BUT I NEVER GIVE UP ….I……. 0:07
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,33,I miss you jaguar
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,62,Boy
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,63,You are from Uzbekistan?
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,34,965 subscribers complete ️
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,35,why you chose pp- byson always
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,41,My friend big fan  fathi
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,36,GG 24:45 24:45
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,42,I love you  from 🇮🇷
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,37,First comment
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,38,Esp
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,43,Lemon hit the wall with the car
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,39,1 vs 1 karo ga
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,44,"𝙰𝟽𝙰𝙸 𝙷𝟺𝙹𝙸
﻿Keep on playing sports."
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,40,Bhai copyright to nhi doge
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,64,Bro    letgouzbeksila
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,41,เยี่ยม️
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,65,
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,45,Wao
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,46,"My god 4,104,000,317,420 kills in only 5,33,245,781,420 games.  …. The Kip click bait is getting old. Be proud of your 30+ kills no need to be so fake."
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,42,Shutout please
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,43,star captain 1v1
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,47,Bro is playing in low battery
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,66,
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,44,5th comment
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,45,Report
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,48,Jaatu gameplay jaatu thumbnail
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,46,VASA member all of them cheater
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,67,
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,49,Pubg is the best game in the world
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,68,india  Uzbekistan
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,47,"Only noobs killeing,,"
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,69,🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,48,Road to 5 subscriber !
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,50,هلا حبيبي هلا
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,51,Wow wat a nice game bro i really likes ur play
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,49,
https://www.youtube.com/watch?v=WQPwquivJ98&pp=ygUEUFVCRw%3D%3D,50,Happy Diwali bro
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,52,Qanday õrgangansiz
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,53,Nice brother
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,70,
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,54,Bhai school pa bhot bandy hoty ha
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,55,Pro
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,71,20 FPS game plat
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,56,10 batiry ahahhahhahahaha
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,72,Thanks you bro
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,57,Vote for face reveal
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,73,Uyishitirsih nechi ming aytvoring
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,74,Thanks broooo SHAFKA SILA 0:30 0:30
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,58,هلا حبيبي
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,75,Go bro 🇺🇿🇺🇿🇺🇿🇺🇿🫶🫶
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,59,new name ‘Ernex baby sitting me to get 104 kills’
https://www.youtube.com/watch?v=Q65vm1wG6eo&pp=ygUEUFVCRw%3D%3D,60,Bang kalo bisa pake sniper bang
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,76,
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,77,Kuwan somalida ina lafahmeen bay u heystaan
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,1,This old video
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,2,Thanks for 418 subscribers
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,3,This gameplay is old. I watched it before
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,4,Thanks for 557 subscribe
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,5,Bro this gameplay video is your old video right.. please don't post the same one again and again..we want always new gameplay video..do not fool your audience..you might lose later
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,6,2nd Gameplay is Reupload..
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,78,
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,7,Türkiye'den selamlar kardeşim
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,79,Room card successful
https://www.youtube.com/watch?v=5A8-F8aLAhI&pp=ygUEUFVCRw%3D%3D,80,O'zbek sila
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,8,21:09 Bro Trolling Noobs Like A Smooth Dilicious Butter On The Bread Pure Makkhan ️ 21:09
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,9,Vasa gg
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,10,Одно видео по два раза выкладываешь?
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,11,very good game bro ((
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,12,Hlo
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,13,Wow Awesome
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,14,Love from india
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,15,37 minut 2 match
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,16,Thanks for 7 subscribers
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,17,Bro use the ump45 glacier and m416
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,18,"Reposted video, why bro , are you sick"
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,19,Bro agen an agen video
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,20,First comment
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,21,
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,22,Are you playing on ipad pro m4 ? Bro
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,23,its an old video brooohhhhhh
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,24,Re-upload
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,25,Are you INDIAN?
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,26,1 min
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,27,Pubg mobile room
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,28,"Bro don’t play with the enemy like that, Dislike"
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,29,Ur videos are too Long
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,30,Old video
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,31,Y so many bots
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,32,Старое видео
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,33,1 min gang
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,34,اخرش تکراری بود احتمالا بالا خونه اسنایپ داشتی یکی زدت که اخرشو با یکی دیگه تکراری بود ست کزدی
https://www.youtube.com/watch?v=gGpbBce0avI&pp=ygUEUFVCRw%3D%3D,35,Love from India
https://www.youtube.com/watch?v=CeEdrYGu28Y&pp=ygUEUFVCRw%3D%3D,1,"Fatih is gonna be next big star of pubg, he's touched the leagues of panda, sevou, levinho! Congrats bro ur the best, he came out on top against them in VASA challenges video!"
https://www.youtube.com/watch?v=CeEdrYGu28Y&pp=ygUEUFVCRw%3D%3D,2,Love you fatih gaming love from india 🇮🇳🇮🇳
https://www.youtube.com/watch?v=CeEdrYGu28Y&pp=ygUEUFVCRw%3D%3D,3,Why are you running  (the last enemy)
https://www.youtube.com/watch?v=CeEdrYGu28Y&pp=ygUEUFVCRw%3D%3D,4,first comment
https://www.youtube.com/watch?v=CeEdrYGu28Y&pp=ygUEUFVCRw%3D%3D,5,1v1 in apartment is amazing!
https://www.youtube.com/watch?v=CeEdrYGu28Y&pp=ygUEUFVCRw%3D%3D,6,Like always gorgeous
https://www.youtube.com/watch?v=CeEdrYGu28Y&pp=ygUEUFVCRw%3D%3D,7,Excellent work bro please 1vs1 with star captain please 1 request please
https://www.youtube.com/watch?v=CeEdrYGu28Y&pp=ygUEUFVCRw%3D%3D,8,Bhai konsa hack us krte ho hame bhi bta do
https://www.youtube.com/watch?v=CeEdrYGu28Y&pp=ygUEUFVCRw%3D%3D,9,Hi
https://www.youtube.com/watch?v=CeEdrYGu28Y&pp=ygUEUFVCRw%3D%3D,10,"Mashaa Allah 
Fatih means conqueror in Arabic"
https://www.youtube.com/watch?v=CeEdrYGu28Y&pp=ygUEUFVCRw%3D%3D,11,PUBG 64
https://www.youtube.com/watch?v=CeEdrYGu28Y&pp=ygUEUFVCRw%3D%3D,12,Bro show your collection level to us
https://www.youtube.com/watch?v=CeEdrYGu28Y&pp=ygUEUFVCRw%3D%3D,13,"Play while you can, Türkiye's worst days are coming."
https://www.youtube.com/watch?v=CeEdrYGu28Y&pp=ygUEUFVCRw%3D%3D,14,
https://www.youtube.com/watch?v=CeEdrYGu28Y&pp=ygUEUFVCRw%3D%3D,15,Thanks for 59 subscribe
https://www.youtube.com/watch?v=CeEdrYGu28Y&pp=ygUEUFVCRw%3D%3D,16,Thanks for 551 subscribe
https://www.youtube.com/watch?v=CeEdrYGu28Y&pp=ygUEUFVCRw%3D%3D,17,Big fan boss b likes gays
https://www.youtube.com/watch?v=CeEdrYGu28Y&pp=ygUEUFVCRw%3D%3D,18,Thanks for 977 subscribers ️️
https://www.youtube.com/watch?v=CeEdrYGu28Y&pp=ygUEUFVCRw%3D%3D,19,Thanks for 54 subscribe ️ keep support guys ️
https://www.youtube.com/watch?v=CeEdrYGu28Y&pp=ygUEUFVCRw%3D%3D,20,Again NooB Teammate
https://www.youtube.com/watch?v=CeEdrYGu28Y&pp=ygUEUFVCRw%3D%3D,21,Mf send sensi
https://www.youtube.com/watch?v=CeEdrYGu28Y&pp=ygUEUFVCRw%3D%3D,22,Now days fatih game play
https://www.youtube.com/watch?v=CeEdrYGu28Y&pp=ygUEUFVCRw%3D%3D,23,
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,1,AMR and AWM Flying Shot Anyone missing
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,2,Nice gameplay kya bache ho bhai aap kya khelte ho gaya bhai aap bahut acche aise hi Chalte Raho aise hi video banate Raho I love u bro
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,3,Nice gameplay kya bache ho bhai aap kya khelte ho gaya bhai aap bahut acche aise hi Chalte Raho aise hi video banate Raho I love u bro Dil Se support
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,4,Wow. Wht a sniper shott. Sixes shott one kill
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,5,CEO of prone jump shot
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,6,
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,7,1 lobby kids lobby 2nd lobby  players labby
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,8,Ajarin dong
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,9,God of sniping pubg rich   namaste  take love from Bangladesh 🇧🇩
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,10,"Bagi skin bisa...
Didik btr"
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,11,
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,12,Abang sudah gila
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,13,Awesome
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,14,เยี่ยม️
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,15,Lovu
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,16,
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,17,Pliss seneper Rich vs lucky
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,18,sniper king only pubg rich
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,19,Welcome back
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,20,Trye BGMI ️
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,21,Thanks u for 73 subscribers
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,22,Hello
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,23,
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,24,Uzbekla nechtamiza
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,25,Big fan
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,26,
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,27,YouTube faith is game
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,28,I love PUBG mobile lover
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,29,good
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,30,Plz bahi plz bahi plz bahi
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,31,Hey Rich
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,32,Credit  goes to   120 fps supporting  mobile
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,33,Hacker?
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,34,"Day 100 of playing with noobs.
Never accepting of playing in ultimate mode...Because will reveal Ur true play mode."
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,35,Play in Indian server
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,36,
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,37,wtf bahozoh+4
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,38,Bot lobe ha
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,39,Best Player
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,40,Bahi mujhe royal pass chaiye plz bahi plz
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,41,️‍🫵
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,42,Hello bro my 4th Commment
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,43,Hi guys
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,44,At least get a collection95  account. You are called rich but you live in poverty.
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,45,"Free Fire Baap

PUBG Bata"
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,46,Nice  game play
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,47,Kids lobby
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,48,"that isn’t new record lol , i got 63 in 2 game too but ggs"
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,49,first can I get pin?
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,50,"I want uc bro and I will like and sub you 
Thanks alot"
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,51,Bro join the eSports
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,52,Whouuu
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,53,Bot lobby
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,54,Tu hack laga ke khel Raha hai bhai nahi tho tera har shot het shot nahi hota
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,55,Thanks for 33 subscribers
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,56,Thank you for 170 subscribe ️️
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,57,Op bro big fan
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,58,"My love, I die for you"
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,59,Thank for zero subscriber
https://www.youtube.com/watch?v=NcJInvHYRj0&pp=ygUEUFVCRw%3D%3D,60,Im free fire lover
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,1,Bro Upload ultimate royal gameplay ... Vote button
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,2,Thanks for 140 subscribers
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,3,Hacker 00:33 00:33
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,4,wow pro
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,5,Best of the best both of you new subscriber from ‘Nagaland’
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,6,Broo do a second part of video - Zenos best moments
https://www.youtube.com/watch?v=FsFgkNvc5W0&pp=ygUEUFVCRw%3D%3D,7,Upload Ultimate Rush gameplay ?
